Dam ID,Dam Name,Other Dam Names,NID ID,WDID,Administration Type,Physical Status,Div,WD,County,PM,Township,Range,Section,Q160,Q40,UTM x,UTM y,Latitude,Longitude,Location Accuracy,Stream,Downstream Town,Town Distance,Year Completed,Purposes,Federal Land,Federal Regulations,Dam Type,Dam Length,Dam Height,Crest Elevation,Normal Storage,Surface Area,Drainage Area,Spillway Capacity,Outlet Description,Outlet Capacity,Outlet Inspection Date,Hazard Class,EAP,EAP Date,EAP Inundation Map,Inundation Map Date,Last Inspection Date,Overall Conditions,Safe Storage,Inspector,Current Restrictions,Primary Name,Primary Contact,Assigned To,Modified,More Information,
"500140","HOS POND DAM","PINTO VALLEY POND B","","5003691","Non-Jurisdictional Dam","Active","5","50","GRAND","S","3.0 N","81.0 W","27","NW","NE","376453.0","4450997.0","40.200286","-106.451603","User supplied","PINTO CREEK","","","","","","","","","10.00","","","","","","","","","Low","","","No","","","","","","No","INGRAM HOMESTEAD, LLC","","","03/30/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500140",
"500141","VIE POND DAM","PINTO VALLEY POND E","","5003692","Non-Jurisdictional Dam","Active","5","50","GRAND","S","3.0 N","81.0 W","28","NE","NW","375100.0","4451041.0","40.200482","-106.467504","User supplied","PINTO CREEK","","","","","","","","","9.00","","","","","","","","","Low","","","No","","","","","","No","INGRAM HOMESTEAD, LLC","","","03/30/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500141",
"500142","EQIP CIN 1","MIDDLE SOUTH","","","Non-Jurisdictional Dam","Active","5","50","GRAND","S","2.0 N","80.0 W","23","","","","","","","","","","","","","","","","","5.00","","","","","","","","","Low","","","No","","","","","","No","LAZY T ROCKING K RANCH, LLC","","","03/30/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500142",
"500143","EQIP CIN 2","UPPER SOUTH","","","Non-Jurisdictional Dam","Active","5","50","GRAND","S","2.0 N","80.0 W","23","","","","","","","","","","","","","","","","","5.00","","","","","","","","","Low","","","No","","","","","","No","LAZY T ROCKING K RANCH, LLC","","","03/30/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500143",
"500144","EQIP CIN 3","LOWER SOUTH","","","Non-Jurisdictional Dam","Active","5","50","GRAND","S","2.0 N","80.0 W","23","","","","","","","","","","","","","","","","","5.00","","","","","","","","","Low","","","No","","","","","","No","LAZY T ROCKING K RANCH, LLC","","","03/30/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500144",
"500145","EQIP CIN 9","NORTH POND","","","Non-Jurisdictional Dam","Active","5","50","GRAND","S","2.0 N","80.0 W","14","","","","","","","","","","","","","","","","","4.00","","","","","","","","","Low","","","No","","","","","","No","LAZY T ROCKING K RANCH, LLC","","","03/30/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500145",
"500146","TINAS POND","","","","Non-Jurisdictional Dam","Active","5","50","GRAND","S","2.0 N","80.0 W","23","","","","","","","","","","","","","","","","","8.00","","","","","","","","","Low","","","No","","","","","","No","LAZY T ROCKING K RANCH, LLC","","","03/30/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500146",
"500150","KANTCATCHME POND DAM","BARN LAKE","","5003688","Non-Jurisdictional Dam","Active","5","50","GRAND","S","3.0 N","81.0 W","20","SE","SE","373854.0","4451461.4","40.204078","-106.482221","GPS","PINTO CREEK","","","","","","","","","10.00","","","","","","","","","Low","","","No","","","","","","No","INGRAM HOMESTEAD, LLC","","","04/01/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500150",
"500159","ZWAHLEN DIVERSION","","","","Jurisdictional Dam","Active","5","50","GRAND","S","2.0 N","80.0 W","1","NE","SW","389316.6","4447204.7","40.167927","-106.299847","GPS","TROUBLESOME/MUDDY","Kremmling","4","","I","N","N","RE","214.00","22.00","7800.00","26","3","1024","150.00","24-INCH CPP AGRI DRAIN.","","","Low","","","No","","06/20/2023","Satisfactory","Full Storage","DSM","No","CIRCLE C RANCH KREMMLING, LLC","DAVID PHELPS","DSM","01/08/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/500159",
"510101","BUNTE","","CO02120","5103646","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","77.0 W","14","SW","SW","415310.0","4442355.0","40.127262","-105.994004","User supplied","COYOTE CR","HOT SULPHUR SPRINGS","10","1911","I","N","N","RE","925.00","23.87","8140.00","27","4","4000","20.00","2-8 CMP (ONE IS UPPER OUTLET)","8.00","","Low","Not Required","","No","","10/04/2017","Unsatisfactory","Recommended Restriction","DSM","YES","DILLON EXEMPTION TRUST (HYDER, BRETT)","BRETT HYDER","DSM","05/26/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510101",
"510102","COLE","","CO02121","5103654","Jurisdictional Dam","Active","5","51","GRAND","S","1.0 S","79.0 W","25","NE","NW","399650.0","4421055.0","39.933672","-106.174473","User supplied","SOUTH BATTLE CREEK","PARSHALL","2","1905","IP","N","N","RE","360.00","26.50","8500.00","39","4","1798","356.00","10 CMP lined with 8 PVC in 2001","5.00","","Low","Not Required","","No","","10/18/2018","Conditionally Satisfactory","Conditional Full Storage","DSM","No","BATTLE CREEK RANCH, LLC (JOINT OWNER) (DANIEL E. HILTY (JOINT OWNER))","DANIEL E. HILTY (JOINT OWNER)","DSM","04/09/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510102",
"510103","COTTONWOOD","","CO00707","5104012","Jurisdictional Dam","Active","5","51","GRAND","S","1.0 N","78.0 W","1","SE","SE","408572.6","4436446.9","40.073337","-106.072227","GPS","GARDINER CREEK","HOT SULPHUR SPRINGS","3","1961","I","N","N","RE","330.00","31.00","7920.00","71","7","1888","543.00","18 CMP","21.00","09/06/2013","Low","Not Required","","No","","06/19/2019","Satisfactory","Full Storage","DSM","No","NANCY BARBER (DALE LIND (GRANBY, CO))","DALE LIND (GRANBY, CO)","DSM","06/19/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510103",
"510104","DALE","DALE #1","CO02176","5103656","Jurisdictional Dam","Active","5","51","GRAND","S","1.0 S","79.0 W","25","SE","SE","399920.0","4419740.0","39.921858","-106.171112","User supplied","SOUTH BATTLE CR","PARSHALL","5","1926","IP","N","N","RE","470.00","23.00","8535.00","48","6","1212","530.00","10 PVC","8.00","10/30/2002","Significant","Yes","10/15/2002","No","","06/23/2023","Conditionally Satisfactory","Conditional Full Storage","DSM","No","FARRELL, CONWAY ","CONWAY FARRELL","DSM","08/28/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510104",
"510105","EAST BRANCH","","CO00708","5103715","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 S","78.0 W","25","SW","SW","407410.2","4410928.8","39.843337","-106.082233","GPS","UTE CREEK","PARSHALL","14","1971","S","N","N","RE","860.00","120.00","9053.00","2000","68","1792","550.00","36 STEEL Downstream valve replaced 8/20/2011","59.00","09/25/2020","Significant","Yes","02/16/2022","Yes","12/01/2011","08/10/2023","Satisfactory","Full Storage","DSM","No","FREEPORT MCMORAN (HICKMAN, RON)","RON HICKMAN","DSM","03/11/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510105",
"510106","F W LINKE NO. 2 RESERVOIR","F.W. LINKE #2","CO02122","5103660","Non-Jurisdictional Dam","Active","5","51","GRAND","S","1.0 N","76.5 W","13","NE","NW","418783.3","4434296.0","40.055006","-105.952235","GPS","MUELLER CREEK","GRANBY","2","1951","IP","N","N","RE","500.00","13.00","8044.00","61","15","0","170.00","9 STEEL","5.00","","Low","Not Required","","No","","08/29/1979","","","","No","F. W. LINKE RANCH CO. (WILLIAM F. LINKE)","WILLIAM F. LINKE","DSM","04/16/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510106",
"510107","F W LINKE NO. 3 RESERVOIR","F.W. LINKE #3","CO02123","5103661","Non-Jurisdictional Dam","Active","5","51","GRAND","S","1.0 N","76.0 W","18","SW","NE","419798.1","4433374.1","40.046797","-105.940222","GPS","TENMILE CREEK","GRANBY","3","1951","IP","N","N","RE","520.00","12.00","8082.00","30","10","0","75.00","8 CMP","5.00","","Low","Not Required","","No","","08/29/1979","","","","No","F. W. LINKE RANCH CO. (WILLIAM F. LINKE)","WILLIAM F. LINKE","DSM","04/16/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510107",
"510108","GRANBY","","CO01656","5104014","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","76.0 W","11","NE","SE","426134.3","4444581.0","40.148336","-105.867234","GPS","N. FORK COLORADO RIVER","HOT SULPHUR SPRINGS","15","1950","IR","N","Y","RE","861.00","232.00","8280.00","539800","7260","192000","12000.00","CONC LND TUNL","435.00","","High","Yes","06/23/2016","Yes","05/01/1987","","","","","No","U.S. BUREAU OF RECLAMATION (KATHERINE STROZINSKI)","KATHERINE STROZINSKI","","02/21/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510108",
"510109","HANKISON","","CO00709","5103665","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","75.0 W","30","SW","NW","427929.9","4439384.2","40.101674","-105.845570","GPS","WALDEN HOLLOW","HOT SULPHUR SPRINGS","17","1951","IR","N","N","RE","450.00","38.00","8480.00","117","8","1280","164.00","14 STEEL","20.00","","Low","Not Required","","No","","07/20/2021","Satisfactory","Full Storage","DSM","No","LITTLE H O RANCH (STONEHOCKER, WALT & MIKE)","WALT & MIKE STONEHOCKER","DSM","01/07/2014 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510109",
"510110","HUNTINGTON","","CO00710","5103676","Non-Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","78.0 W","36","SW","NW","407604.6","4438678.9","40.093337","-106.083896","GPS","SHERIFF CREEK","HOT SULPHUR SPRINGS","3","1954","I","N","N","RE","492.00","9.30","7920.00","17","4","2310","950.00","18 CMP","20.00","","Low","Not Required","","No","","07/27/1987","","","","No","CIP LEDEZMA","CIP LEDEZMA","DSM","06/07/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510110",
"510112","LANGHOLEN","","CO02124","5103679","Jurisdictional Dam","Active","5","51","GRAND","S","1.0 S","79.0 W","24","NW","NE","398950.0","4422840.0","39.949668","-106.182941","User supplied","BATTLE CREEK","PARSHALL","8","1915","I","N","N","RE","622.00","24.00","8110.00","64","10","9408","580.00","18 CMP","22.00","","Low","Not Required","","No","","05/26/2015","Satisfactory","Full Storage","DSM","No","DANIEL E. HILTY (JOINT OWNER)","","DSM","12/31/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510112",
"510113","LINKE","","CO02125","5103680","Non-Jurisdictional Dam","Active","5","51","GRAND","S","1.0 N","76.0 W","18","NW","SE","420058.8","4433912.8","40.051678","-105.937229","GPS","TENMILE CREEK","GRANBY","3","1916","IP","N","N","RE","720.00","13.00","8060.00","27","9","0","252.00","8 GATE WITH 1*","10.00","","Low","Not Required","","No","","","","","","No","F. W. LINKE RANCH CO. (WILLIAM F. LINKE)","WILLIAM F. LINKE","DSM","","https://dwr.state.co.us/Tools/DamSafety/Details/510113",
"510114","LITTLE KING RANCH","KINGS RESERVOIR","CO00712","5103752","Jurisdictional Dam","Active","5","51","GRAND","S","4.0 N","78.0 W","34","SW","SE","405329.2","4457395.1","40.261675","-106.113343","GPS","BUFFALO CREEK","HOT SULPHUR SPRINGS","22","1968","R","Y","N","RE","500.00","57.00","8980.00","1090","52","1600","1030.00","24 CMP","78.00","09/21/2020","High","Yes","08/25/1996","No","02/01/2021","07/12/2023","Unsatisfactory","Continue Existing Restriction","DSM","YES","CIRCLE C RANCH KING, LLC","DAVID PHELPS","DSM","06/02/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510114",
"510115","LINKE","","CO03081","5103680","Non-Jurisdictional Dam","Active","5","51","GRAND","S","1.0 N","76.0 W","18","NE","SW","420199.1","4433788.1","40.050565","-105.935573","GPS","TENMILE CREEK","GRANBY","8","1910","I","N","N","RE","380.00","13.00","8070.00","40","12","150","250.00","18 CMP","21.00","","Low","Not Required","","No","","","","","","No","ED LINKE (EDDIE LINKE JR.)","EDDIE LINKE JR.","DSM","12/22/2022 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510115",
"510116","MCCANDLISS","","","5103689","Non-Jurisdictional Dam","Active","5","51","GRAND","S","2.0 S","78.0 W","6","SW","SE","400867.6","4417762.5","39.904152","-106.159721","GPS","SKYLARK CR","PARSHALL","11","1934","P","N","N","RE","150.00","8.00","0.00","24","5","0","105.00","12 STEEL","9.00","","Low","Not Required","","No","","","","","","No","FREEPORT MCMORAN (HICKMAN, RON)","RON HICKMAN","DSM","","https://dwr.state.co.us/Tools/DamSafety/Details/510116",
"510118","MEADOW CREEK","","CO00713","5103686","Jurisdictional Dam","Active","5","51","GRAND","S","1.0 N","75.0 W","14","NE","SE","435839.3","4433824.1","40.052225","-105.752234","GPS","MEADOW CREEK","TABERNASH","6","1974","S","Y","N","RE","1485.00","86.00","10006.00","5370","170","4800","3079.00","36 STEEL, 42 @ UPSTREAM END Butterfly valve found by divers under water on upstream end in fall, 2004. All downstream valves replaced in 2015 (all except main shut off) and 2016 (main 36-inch valve).","187.00","10/17/2016","High","Yes","12/31/2022","Yes","12/17/2015","07/12/2023","Satisfactory","Full Storage","DSM","No","CITY OF ENGLEWOOD, FREEPORT MCMORAN, & DEN WATER","","DSM","04/03/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510118",
"510119","MARYVALE","","","5104046","Non-Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","77.0 W","","","","","","","","Spotted from quarters","","","0","","","N","N","RE","0.00","0.00","0.00","0","0","0","0.00","","0.00","","N","Not Required","","No","","","","","","No","ST. REGIS COLLEGE","","DSM","12/22/1992 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510119",
"510120","MONARCH LAKE","","CO00714","","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","75.0 W","25","NW","NW","436177.3","4440234.9","40.110007","-105.748904","GPS","ARAPAHOE CR","HOT SULPHUR SPRINGS","15","1922","I","N","Y","RE","1005.00","18.00","8360.00","950","161","28800","2307.00","NONE","0.00","","Low","Not Required","","No","","","","","","No","U.S. FOREST SERVICE (JONATHAN BERRY)","JONATHAN BERRY","","06/14/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510120",
"510121","MUSGRAVE","","CO02177","5103688","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","79.0 W","26","NW","SE","396726.1","4440870.1","40.111809","-106.211842","Digitized","ROCK CREEK","Kremmling","15","1958","I","N","N","RE","300.00","40.00","8372.52","199","13","100","830.00","18 CMP. Lined with 16 HDPE May 2004.","35.70","10/08/2015","Significant","Yes","01/14/2016","Yes","04/01/2016","09/12/2023","Conditionally Satisfactory","Conditional Full Storage","DSM","No","SCHOLL RANCHES INC.","SHAWN SCHOLL","DSM","09/12/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510121",
"510122","PHENEY","TAUSSIG RESERVOIR NO 1","CO00715","","Jurisdictional Dam","Active","5","51","GRAND","S","1.0 N","79.0 W","29","SE","SW","391996.9","4430374.4","40.016672","-106.265569","GPS","REEDER CREEK","KREMMLING","6","1910","IP","N","N","RE","877.00","38.00","7760.00","282","20","1536","135.00","18 ArmCO CMP","25.00","","Low","Not Required","","No","","07/05/2019","Unsatisfactory","Recommended Restriction","DSM","No","REEDER CREEK RANCH (BRUCHEZ, PAUL)","PAUL BRUCHEZ","DSM","06/18/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510122",
"510123","SHADOW MOUNTAIN","","CO01666","5103695","Jurisdictional Dam","Active","5","51","GRAND","S","3.0 N","75.0 W","19","NW","SW","428326.8","4451220.3","40.208334","-105.842229","GPS","N. FORK COLORADO RIVER","HOT SULPHUR SPRINGS","21","1946","IR","N","Y","RE","3077.00","37.00","8485.00","18400","1852","121600","10000.00","30 SQUARE STEEL PIPE","100.00","10/21/1999","High","Yes","01/01/2006","No","","","","","","No","U.S. BUREAU OF RECLAMATION (KATHERINE STROZINSKI)","KATHERINE STROZINSKI","","02/21/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510123",
"510124","SCHOLL","","CO00716","5103694","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","79.0 W","14","SE","NE","397723.8","4443617.2","40.136675","-106.200569","GPS","CORRAL CREEK","KREMMLING","17","1964","I","N","N","RE","180.00","51.00","8788.80","353","19","8256","800.00","30 CMP","101.00","10/08/2015","Significant","Yes","01/14/2016","Yes","04/01/2016","09/12/2023","Unsatisfactory","Continue Existing Restriction","DSM","YES","SCHOLL ENTERPRISES, LLC","SHAWN SCHOLL","DSM","09/12/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510124",
"510125","SYLVAN","","CO02126","5103701","Jurisdictional Dam","Active","5","51","GRAND","S","1.0 S","78.0 W","4","SW","SE","404040.6","4426511.8","39.983338","-106.123897","GPS","LITTLE MUDDY CREEK","PARSHALL","6","1910","I","N","N","RE","550.00","40.00","8470.00","835","76","416","225.00","21 I.D. RCP, installed in 2001 to replace a CMP sliplined with PVC.","44.00","09/23/2015","High","Yes","10/01/2020","Yes","04/30/2020","09/01/2023","Conditionally Satisfactory","Conditional Full Storage","DSM","No","COMPANY LAND AND WATER, LLC","PAT SHAW","DSM","12/27/2022 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510125",
"510127","WILLIAMS FORK","","CO00717","5103709","Jurisdictional Dam","Active","5","51","GRAND","S","1.0 N","79.0 W","23","SE","NW","397144.9","4432338.0","40.035006","-106.205570","GPS","WILLIAMS FORK RIVER","PARSHALL","2","1938","S","N","Y","CN","600.00","209.00","7817.00","90640","1700","147200","6400.00","54 original outlet, bifurcates to 24 & 36 ; 66 penstock added later, bifurcates to 66 (large hydro) and 30 (small hydro). Major hydro modification 2010-2012, included addition of small hydro, relining both the 54 and 66 conduits with a... (CONT...)","620.00","10/01/2021","High","Yes","12/31/2022","Yes","03/01/2016","","","","","No","DENVER BOARD OF WATER COMMISSIONERS","DARREN BRINKER","","05/11/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510127",
"510128","WILLOW CREEK","","CO01670","5103710","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","76.0 W","7","SE","NE","419746.0","4444646.1","40.148335","-105.942231","GPS","WILLOW CREEK","HOT SULPHUR SPRINGS","13","1953","IR","N","Y","RE","1100.00","95.00","8140.00","10600","303","81280","3150.00","7.5 CONC TUNL & 8 X7.33 RCB","2450.00","01/08/1986","High","Yes","07/30/1999","Yes","05/01/1987","","","","","No","U.S. BUREAU OF RECLAMATION (KATHERINE STROZINSKI)","KATHERINE STROZINSKI","","02/21/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510128",
"510131","UTE CREEK","","CO01366","5103738","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 S","78.0 W","35","NW","NE","406431.0","4410487.0","39.839248","-106.093611","User supplied","UTE CREEK","PARSHALL","15","1976","S","N","N","RE","470.00","100.00","9250.00","95","12","954","739.00","10 STEEL CONDUIT","12.00","","Low","Not Required","","No","","08/10/2023","Satisfactory","Full Storage","DSM","No","FREEPORT MCMORAN (HICKMAN, RON)","RON HICKMAN","DSM","09/11/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510131",
"510132","WINDY GAP","WINDY GAP PROJECT","CO02593","5103742","Jurisdictional Dam","Active","5","51","GRAND","S","2.0 N","77.0 W","26","NE","SW","416100.7","4440245.2","40.108334","-105.984447","GPS","COLORADO RIVER","HOT SULPHUR SPRINGS","5","1985","IS","N","N","RE","3454.00","25.00","7842.50","256","64","494976","46720.00","48 RCP","160.00","09/06/2016","Significant","Yes","11/20/2023","Yes","11/20/2023","11/21/2023","Satisfactory","Full Storage","JJF","No","NORTHERN COLORADO WATER CONSERVANCY DISTRICT (FRIAR, CRAIG)","CRAIG FRIAR","DSM","12/08/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/510132",
